date,temperature,humidity,luminosity
2018-11-27 18:38:30.835,20.7,34.9,83
2018-11-27 18:38:28.558,20.7,34.9,82
2018-11-27 18:38:26.281,20.7,34.9,83
2018-11-27 18:38:24.004,20.7,35.0,83
2018-11-27 18:38:21.726,20.7,34.9,83
2018-11-27 18:38:19.449,20.7,34.9,83
2018-11-27 18:38:17.168,20.7,34.9,83
2018-11-27 18:38:14.890,20.7,34.9,83
2018-11-27 18:38:12.613,20.7,34.9,83
2018-11-27 18:38:10.336,20.7,34.9,83
2018-11-27 18:38:08.059,20.7,34.9,83
2018-11-27 18:38:05.781,20.7,34.9,83
2018-11-27 18:38:03.504,20.7,34.9,83
2018-11-27 18:38:01.227,20.7,34.9,83
2018-11-27 18:37:58.949,20.7,34.8,83
2018-11-27 18:37:56.672,20.7,34.8,83
2018-11-27 18:37:54.395,20.7,34.7,83
2018-11-27 18:37:52.118,20.7,34.7,83
2018-11-27 18:37:49.839,20.7,34.6,83
2018-11-27 18:37:47.562,20.7,34.6,83
2018-11-27 18:37:45.281,20.7,34.6,83
2018-11-27 18:37:43.003,20.7,34.6,82
2018-11-27 18:37:40.726,20.7,34.6,82
2018-11-27 18:37:38.449,20.7,34.6,83
2018-11-27 18:37:36.172,20.7,34.6,83
2018-11-27 18:37:33.894,20.7,34.7,80
2018-11-27 18:37:31.617,20.7,34.7,80
2018-11-27 18:37:29.340,20.7,34.7,81
2018-11-27 18:37:27.062,20.7,34.6,81
2018-11-27 18:37:24.785,20.7,34.6,81
2018-11-27 18:37:22.508,20.7,34.7,81
2018-11-27 18:37:20.231,20.7,34.7,80
2018-11-27 18:37:17.953,20.7,34.7,81
2018-11-27 18:37:15.676,20.7,34.8,81
2018-11-27 18:37:13.399,20.7,34.7,81
2018-11-27 18:37:11.121,20.7,34.7,81
2018-11-27 18:37:08.839,20.7,34.7,81
2018-11-27 18:37:06.562,20.7,34.6,81
2018-11-27 18:37:04.286,20.7,34.6,81
2018-11-27 18:37:02.007,20.7,34.7,82
2018-11-27 18:36:59.731,20.7,34.7,81
2018-11-27 18:36:57.453,20.7,34.7,81
2018-11-27 18:36:55.175,20.7,34.7,81
2018-11-27 18:36:52.898,20.7,34.7,81
2018-11-27 18:36:50.621,20.7,34.7,81
2018-11-27 18:36:48.344,20.7,34.8,81
2018-11-27 18:36:46.066,20.7,34.8,81
2018-11-27 18:36:43.789,20.7,34.8,81
2018-11-27 18:36:41.512,20.7,34.8,81
2018-11-27 18:36:39.234,20.7,34.8,81
2018-11-27 18:36:36.957,20.7,34.8,82
2018-11-27 18:36:34.676,20.7,34.8,81
2018-11-27 18:36:32.398,20.7,34.8,81
2018-11-27 18:36:30.121,20.7,34.8,81
2018-11-27 18:36:27.844,20.7,34.8,81
2018-11-27 18:36:25.566,20.7,34.7,81
2018-11-27 18:36:23.288,20.7,34.7,81
2018-11-27 18:36:21.011,20.7,34.7,81
2018-11-27 18:36:18.734,20.7,34.7,81
2018-11-27 18:36:16.456,20.7,34.7,80
2018-11-27 18:36:14.179,20.7,34.6,81
2018-11-27 18:36:11.902,20.7,34.6,81
2018-11-27 18:36:09.625,20.7,34.6,81
2018-11-27 18:36:07.348,20.7,34.6,81
2018-11-27 18:36:05.070,20.7,34.5,81
2018-11-27 18:36:02.793,20.7,34.4,81
2018-11-27 18:36:00.515,20.7,34.4,81
2018-11-27 18:35:58.238,20.7,34.4,81
2018-11-27 18:35:55.961,20.7,34.4,81
2018-11-27 18:35:53.680,20.7,34.4,79
2018-11-27 18:35:51.402,20.7,34.4,80
2018-11-27 18:35:49.125,20.7,34.4,81
2018-11-27 18:35:46.848,20.7,34.4,81
2018-11-27 18:35:44.569,20.7,34.4,81
2018-11-27 18:35:42.292,20.7,34.4,81
2018-11-27 18:35:40.015,20.7,34.4,81
2018-11-27 18:35:37.738,20.7,34.4,81
2018-11-27 18:35:35.460,20.7,34.4,81
2018-11-27 18:35:33.183,20.7,34.4,81
2018-11-27 18:35:30.906,20.7,34.5,81
2018-11-27 18:35:28.628,20.7,34.5,81
2018-11-27 18:35:26.351,20.7,34.5,82
2018-11-27 18:35:24.074,20.7,34.5,81
2018-11-27 18:35:21.798,20.7,34.5,81
2018-11-27 18:35:19.519,20.7,34.5,82
2018-11-27 18:35:17.242,20.7,34.5,81
2018-11-27 18:35:14.965,20.7,34.5,81
2018-11-27 18:35:12.687,20.7,34.4,82
2018-11-27 18:35:10.410,20.7,34.4,82
2018-11-27 18:35:08.133,20.7,34.5,81
2018-11-27 18:35:05.856,20.7,34.5,81
2018-11-27 18:35:03.577,20.7,34.5,81
2018-11-27 18:35:01.300,20.7,34.5,81
2018-11-27 18:34:59.019,20.7,34.5,81
2018-11-27 18:34:56.741,20.7,34.6,82
2018-11-27 18:34:54.464,20.7,34.5,81
2018-11-27 18:34:52.187,20.7,34.6,81
2018-11-27 18:34:49.910,20.7,34.6,81
2018-11-27 18:34:47.632,20.7,34.6,81
2018-11-27 18:34:45.355,20.7,34.6,81
2018-11-27 18:34:43.078,20.7,34.6,81
2018-11-27 18:34:40.800,20.7,34.6,81
2018-11-27 18:34:38.523,20.7,34.6,80
2018-11-27 18:34:36.246,20.7,34.7,80
2018-11-27 18:34:33.969,20.7,34.7,80
2018-11-27 18:34:31.691,20.7,34.7,80
2018-11-27 18:34:29.414,20.7,34.7,79
2018-11-27 18:34:27.137,20.7,34.8,80
2018-11-27 18:34:24.859,20.7,34.8,80
2018-11-27 18:34:22.582,20.7,34.8,79
2018-11-27 18:34:20.300,20.7,34.8,80
2018-11-27 18:34:18.022,20.7,34.9,79
2018-11-27 18:34:15.745,20.8,35.0,80
2018-11-27 18:34:13.468,20.7,34.9,80
2018-11-27 18:34:11.191,20.8,35.1,79
